,user,item,rating,timestamp,split
64175,788,520,4,880868919,train
64176,788,521,4,880869945,train
64177,788,523,4,880868559,train
64178,788,528,5,880868144,train
64179,788,531,4,880868144,train
64180,788,540,3,880871394,train
64181,788,546,3,880871429,train
64182,788,549,4,880869753,train
64183,788,550,3,880869508,train
64184,788,553,3,880869687,train
64185,788,554,3,880870257,train
64186,788,556,2,880871128,train
64187,788,561,3,880870626,train
64188,788,562,3,880871294,train
64189,788,566,4,880869908,train
64190,788,568,3,880869862,train
64191,788,570,3,880869862,train
64192,788,572,3,880871891,train
64193,788,579,3,880871804,train
64194,788,582,4,880869396,train
64195,788,586,2,880871490,train
64196,788,589,5,880868005,train
64197,788,591,3,880869469,train
64198,788,597,3,880870582,train
64199,788,601,4,880868876,train
64200,788,614,4,880868803,train
64201,788,620,3,880871088,train
64202,788,621,3,880871026,train
64203,788,623,3,880870936,train
64204,788,627,4,880870654,train
64205,788,629,1,880870149,train
64206,788,630,2,880869355,train
64207,788,636,3,880870583,train
64208,788,637,2,880870516,train
64209,788,639,3,880870710,train
64211,788,646,3,880868513,train
64212,788,649,3,880869649,train
64213,788,651,4,880868838,train
64214,788,655,3,880868644,train
64215,788,657,4,880868277,train
64217,788,661,5,880868473,train
64218,788,662,4,880871359,train
64220,788,670,3,880870935,train
64222,788,684,5,880868401,train
64223,788,685,3,880870996,train
64224,788,692,3,880869106,train
64225,788,693,2,880868705,train
64226,788,696,3,880871173,train
64227,788,699,3,880869323,train
64228,788,708,2,880869908,train
64229,788,712,3,880871804,train
64230,788,715,3,880871664,train
64231,788,720,3,880870482,train
64232,788,723,3,880870207,train
64233,788,726,4,880871128,train
64234,788,729,4,880870052,train
64235,788,736,3,880870299,train
64236,788,739,2,880870149,train
64237,788,742,3,880869508,train
64238,788,744,4,880869621,train
64239,788,748,3,880867855,train
64240,788,754,4,880867477,train
64241,788,755,3,880870881,train
64242,788,781,3,880871205,train
64243,788,798,2,880870827,train
64244,788,809,3,880870401,train
64245,788,810,3,880870773,train
64246,788,823,3,880871294,train
64247,788,828,3,880869396,train
64248,788,879,4,880867422,train
64249,788,931,2,880871551,train
64250,788,963,4,880868644,train
64251,788,983,3,880871173,train
64252,788,984,3,880867855,train
64253,788,1042,3,880871240,train
64254,788,1107,3,880870773,train
64255,788,1112,3,880870428,train
64256,788,1126,5,880869278,train
64257,788,1135,2,880871460,train
64258,788,1139,1,880871605,train
64259,788,1183,2,880871891,train
64260,788,1248,3,880871460,train
64261,788,1273,3,880871771,train
64262,788,1277,3,880870583,train
64263,788,1303,3,880871577,train
64264,788,1407,3,880871717,train
64265,788,1459,2,880871857,train
64266,788,1478,3,880871173,train
64267,788,1518,3,880871394,train
64268,789,1,3,880332089,train
64269,789,9,5,880332114,train
64270,789,50,5,880332114,train
64271,789,93,4,880332063,train
64272,789,100,5,880332089,train
64273,789,111,3,880332400,train
64274,789,124,4,880332089,train
64275,789,127,5,880332039,train
64276,789,129,5,880332063,train
64277,789,137,2,880332189,train
64278,789,150,5,880332333,train
64280,789,181,4,880332437,train
64281,789,248,3,880332148,train
64282,789,249,3,880332296,train
64283,789,276,5,880332063,train
64284,789,284,3,880332259,train
64285,789,286,1,880332039,train
64286,789,288,3,880331942,train
64287,789,293,4,880332259,train
64288,789,294,3,880332275,train
64289,789,475,5,880332063,train
64290,789,508,4,880332169,train
64291,789,591,3,880332259,train
64292,789,628,3,880332215,train
64293,789,741,5,880332148,train
64294,789,742,3,880332400,train
64295,789,762,3,880332232,train
64296,789,1007,4,880332215,train
64297,789,1008,4,880332365,train
64298,789,1012,4,880332169,train
64299,789,1017,3,880332316,train
64300,789,1161,3,880332189,train
64301,790,1,3,884461306,train
64302,790,2,3,885156988,train
64303,790,4,3,885156773,train
64304,790,7,4,884461796,train
64305,790,10,1,884461988,train
64306,790,13,3,884461820,train
64307,790,15,5,884461413,train
64308,790,17,2,885157399,train
64309,790,22,5,885155540,train
64310,790,25,2,884461925,train
64311,790,29,2,885158082,train
64312,790,38,2,885157929,train
64313,790,41,3,885158235,train
64314,790,42,5,885156686,train
64315,790,47,2,885156988,train
64316,790,49,3,885156852,train
64317,790,50,4,884461387,train
64318,790,51,3,885156193,train
64319,790,52,4,885156934,train
64320,790,56,4,885155150,train
64321,790,62,3,885157465,train
64322,790,63,2,885157837,train
64323,790,65,4,885155846,train
64324,790,66,3,885156560,train
64325,790,67,3,885158007,train
64326,790,68,3,885157440,train
64327,790,69,1,885155209,train
64328,790,70,3,885157776,train
64329,790,72,2,885157661,train
64330,790,73,4,885157489,train
64331,790,79,4,885156538,train
64332,790,80,2,885157575,train
64333,790,83,3,885155034,train
64334,790,85,3,885156825,train
64335,790,89,4,885155770,train
64336,790,90,2,885157440,train
64337,790,91,3,885157862,train
64338,790,96,3,885155648,train
64339,790,97,2,885155770,train
64340,790,98,5,885156375,train
64341,790,100,2,884461334,train
64342,790,105,2,884462907,train
64343,790,108,3,884462415,train
64344,790,109,3,884461775,train
64345,790,111,3,884461849,train
64346,790,116,4,884461334,train
64347,790,117,5,884461283,train
64349,790,122,2,884462954,train
64350,790,123,3,884461413,train
64351,790,131,2,885156852,train
64352,790,135,3,885156538,train
64354,790,143,3,885156193,train
64355,790,144,4,885155572,train
64356,790,145,2,885158299,train
64358,790,153,3,885155077,train
64360,790,155,3,885157061,train
64361,790,157,2,885156193,train
64362,790,158,2,885157797,train
64363,790,159,3,885156934,train
64364,790,161,4,885157181,train
64365,790,168,4,885155230,train
64366,790,172,4,885155540,train
64367,790,173,3,885156046,train
64368,790,174,4,885155572,train
64369,790,176,3,885155489,train
64370,790,181,4,884461283,train
64371,790,183,4,885156193,train
64372,790,184,3,885156958,train
64373,790,186,3,885156165,train
64374,790,188,4,885157399,train
64375,790,191,3,885155209,train
64376,790,196,3,885156500,train
64377,790,202,3,885156904,train
64378,790,203,4,885155459,train
64379,790,208,3,885156014,train
64380,790,209,1,885155540,train
64381,790,210,4,885155209,train
64382,790,211,4,885156046,train
64383,790,213,3,885156336,train
64385,790,215,2,885157797,train
64386,790,216,5,885156435,train
64387,790,217,4,885158459,train
64388,790,222,3,884461441,train
64389,790,226,3,885156396,train
64390,790,227,3,885156647,train
64392,790,229,3,885156686,train
64393,790,230,4,885155846,train
64394,790,231,4,885158057,train
64395,790,232,4,885156773,train
64396,790,233,3,885157230,train
64397,790,235,1,884462551,train
64398,790,237,4,884461541,train
64400,790,241,5,885156825,train
64401,790,246,4,884461283,train
64402,790,248,4,884461888,train
64403,790,249,3,884461849,train
64404,790,250,5,885158562,train
64405,790,258,3,884461387,train
64406,790,259,2,884461023,train
64407,790,265,4,885155770,train
64408,790,268,4,884460878,train
64409,790,269,3,892305174,train
64410,790,273,5,884461888,train
64411,790,274,3,884461950,train
64412,790,275,4,884461774,train
64413,790,282,4,884461590,train
64415,790,284,4,884461888,train
64416,790,288,4,884460942,train
64417,790,294,2,884460878,train
64418,790,298,5,884461849,train
64419,790,317,4,885155949,train
64420,790,328,3,884461023,train
64421,790,358,2,885154848,train
64422,790,364,2,885158161,train
64423,790,365,4,885157465,train
64424,790,367,4,885156114,train
64425,790,368,2,884462954,train
64426,790,373,3,885158459,train
64427,790,376,2,885157533,train
64428,790,378,3,885156934,train
64429,790,380,4,885157419,train
64431,790,386,2,885158208,train
64432,790,391,2,885158299,train
64433,790,393,2,885156290,train
64434,790,401,4,885157621,train
64435,790,402,2,885156796,train
64436,790,403,4,885157036,train
64437,790,405,3,884461925,train
64438,790,411,3,884462929,train
64439,790,412,4,885158495,train
64440,790,417,2,885156538,train
64441,790,427,4,885155172,train
64442,790,431,3,885157159,train
64443,790,436,4,885156686,train
64444,790,449,2,885157594,train
64445,790,451,3,885157299,train
64446,790,470,4,885158547,train
64448,790,475,3,884461657,train
64449,790,485,3,885156709,train
64450,790,496,3,885155172,train
64451,790,546,1,884461590,train
64452,790,550,4,885156618,train
64453,790,552,2,885157984,train
64454,790,559,3,885156773,train
64455,790,561,3,885158082,train
64456,790,566,3,885156618,train
64457,790,568,3,885157087,train
64458,790,570,2,885158057,train
64459,790,572,3,885157956,train
64460,790,577,2,885158122,train
64461,790,582,3,885156852,train
64462,790,583,2,885157489,train
64463,790,584,4,885156773,train
64464,790,585,2,885157686,train
64465,790,597,3,884462047,train
64466,790,609,2,885156773,train
64467,790,660,3,885156904,train
64468,790,664,3,885158235,train
64470,790,678,3,884461115,train
64471,790,685,4,884461988,train
64472,790,687,1,884461162,train
64473,790,708,3,885158082,train
64474,790,709,3,885156686,train
64475,790,716,4,885158033,train
64476,790,721,3,885157017,train
64477,790,722,3,885157686,train
64478,790,738,3,885158396,train
64479,790,739,4,885156686,train
64480,790,742,4,884461541,train
64481,790,748,1,884461073,train
64482,790,755,3,885157928,train
64483,790,762,5,884462105,train
64484,790,763,3,884462692,train
64485,790,771,4,885158436,train
64486,790,774,4,885156904,train
64487,790,776,3,885155119,train
64488,790,781,4,885157107,train
64489,790,786,3,885157533,train
64490,790,790,2,885157928,train
64491,790,792,2,885155603,train
64492,790,825,3,884462385,train
64493,790,826,1,884462714,train
64494,790,849,4,885157205,train
64495,790,862,1,885158374,train
64496,790,864,4,884462647,train
64497,790,926,2,884462598,train
64498,790,928,3,884462598,train
64499,790,931,2,884462105,train
64500,790,940,3,885157928,train
64501,790,941,3,885157061,train
64502,790,944,1,885157299,train
64504,790,959,3,885156686,train
64505,790,977,1,885158208,train
64506,790,1014,2,884462551,train
64507,790,1016,2,884461925,train
64508,790,1025,1,884461188,train
64509,790,1028,3,884462692,train
64510,790,1039,3,885155490,train
64512,790,1044,4,885158185,train
64513,790,1047,3,885157621,train
64514,790,1048,4,884462692,train
64515,790,1063,5,885156478,train
64516,790,1074,3,885158235,train
64517,790,1077,3,885156619,train
64518,790,1091,1,885157728,train
64519,790,1118,3,885156046,train
64520,790,1119,4,885156732,train
64521,790,1132,2,885158329,train
64522,790,1165,2,884462890,train
64523,790,1183,2,885157956,train
64524,790,1185,2,885158257,train
64525,790,1188,3,885157984,train
64526,790,1215,1,884462737,train
64528,790,1244,1,884462598,train
64529,790,1282,5,884462551,train
64530,790,1446,4,885157230,train
64531,790,1471,2,885158374,train
64532,791,9,5,879448314,train
64533,791,50,5,879448338,train
64534,791,181,5,879448338,train
64535,791,245,4,879448087,train
64536,791,259,3,879448087,train
64537,791,269,4,879447940,train
64538,791,275,5,879448314,train
64539,791,286,3,879447907,train
64540,791,288,3,879447907,train
64541,791,289,4,879448087,train
64542,791,294,3,879447940,train
64543,791,299,2,879448035,train
64544,791,300,5,879447977,train
64545,791,301,3,879448035,train
64546,791,302,4,879447940,train
64547,791,304,4,879448035,train
64549,791,319,2,879448086,train
64550,791,322,4,879448128,train
64551,791,327,5,879447977,train
64552,791,328,4,879448087,train
64553,791,331,1,879447940,train
64554,791,332,5,879448166,train
64555,791,748,3,879448035,train
64556,791,754,4,879448086,train
64557,792,1,4,877910822,train
64558,792,7,4,877910822,train
64559,792,9,3,877909631,train
64560,792,13,4,877910822,train
64561,792,15,4,877909865,train
64562,792,21,3,877910444,train
64563,792,24,3,877910091,train
64564,792,25,2,877909892,train
64565,792,100,4,877910822,train
64566,792,111,3,877910126,train
64567,792,118,2,877910538,train
64569,792,124,4,877909865,train
64570,792,125,3,877910539,train
64571,792,129,4,877909753,train
64572,792,147,4,877910822,train
64574,792,237,3,877910444,train
64575,792,276,3,877910305,train
64576,792,282,3,877909931,train
64577,792,291,2,877910629,train
64578,792,363,3,877910478,train
64579,792,405,3,877909753,train
64580,792,471,4,877910822,train
64581,792,476,1,877910206,train
64582,792,508,2,877910478,train
64584,792,546,3,877910353,train
64585,792,591,2,877909865,train
64586,792,595,3,877910305,train
64587,792,596,3,877910241,train
64588,792,597,3,877910478,train
64589,792,696,3,877910241,train
64590,792,742,3,877909709,train
64591,792,762,4,877910206,train
64592,792,831,2,877910666,train
64593,792,840,2,877910539,train
64594,792,844,4,877910822,train
64595,792,926,3,877909798,train
64596,792,1011,3,877910730,train
64597,792,1015,5,877910822,train
64598,792,1047,3,877909798,train
64599,792,1054,1,877910666,train
64600,792,1132,3,877910160,train
64602,792,1197,4,877910822,train
64603,792,1335,4,877910353,train
64604,793,1,4,875104091,train
64605,793,3,4,875104592,train
64606,793,7,3,875104031,train
64607,793,9,3,875103810,train
64608,793,50,5,875103942,train
64609,793,100,4,875104031,train
64610,793,106,3,875104340,train
64611,793,109,4,875104119,train
64612,793,117,4,875103739,train
64613,793,118,2,875104119,train
64615,793,122,3,875104532,train
64616,793,127,5,875103773,train
64617,793,129,4,875104067,train
64618,793,148,4,875104498,train
64619,793,150,4,875103842,train
64621,793,181,4,875103810,train
64622,793,222,3,875103971,train
64623,793,235,3,875104068,train
64624,793,237,3,875103842,train
64626,793,248,4,875103875,train
64627,793,250,4,875104031,train
64628,793,252,4,875104498,train
64629,793,257,4,875103901,train
64630,793,273,3,875103942,train
64631,793,276,3,875103971,train
64632,793,282,4,875104340,train
64633,793,288,4,875103584,train
64634,793,293,4,875104091,train
64635,793,294,5,875103584,train
64636,793,298,4,875103971,train
64637,793,405,3,875104340,train
64638,793,406,2,875104221,train
64639,793,456,3,875104752,train
64640,793,458,3,875104243,train
64641,793,508,4,875104620,train
64642,793,591,4,875104752,train
64643,793,597,3,875104565,train
64644,793,628,3,875103942,train
64645,793,685,3,875104718,train
64646,793,696,3,875104303,train
64647,793,742,3,875104648,train
64648,793,815,3,875103901,train
64649,793,823,3,875104648,train
64650,793,824,3,875104000,train
64651,793,844,4,875103842,train
64652,793,928,3,875104864,train
64653,793,979,3,875104620,train
64654,793,1014,3,875103810,train
64655,793,1067,4,875103875,train
64656,793,1142,5,875104068,train
64657,793,1187,2,875104167,train
64658,793,1365,2,875104718,train
64659,794,1,4,891035864,train
64660,794,13,4,891035582,train
64662,794,19,4,891036111,train
64663,794,24,5,891035957,train
64664,794,50,5,891035307,train
64665,794,100,5,891035063,train
64666,794,109,4,891035941,train
64667,794,116,5,891035307,train
64668,794,118,2,891035413,train
64669,794,127,5,891035117,train
64670,794,137,5,891035307,train
64671,794,150,4,891034956,train
64672,794,181,4,891035957,train
64673,794,187,5,891035117,train
64674,794,221,4,891036222,train
64675,794,224,4,891035793,train
64676,794,238,5,891035135,train
64677,794,242,5,891034156,train
64678,794,248,4,891036463,train
64679,794,249,3,891035885,train
64680,794,257,4,891036265,train
64681,794,269,5,891034213,train
64682,794,273,4,891036111,train
64683,794,275,4,891034792,train
64684,794,285,5,891035355,train
64685,794,286,3,891034156,train
64686,794,420,4,891035662,train
64688,794,473,4,891036222,train
64689,794,475,5,891035822,train
64690,794,514,5,891035604,train
64691,794,515,5,891034755,train
64693,794,751,3,891034523,train
64694,794,847,5,891035822,train
64695,794,887,4,891034284,train
64696,794,936,5,891035219,train
64697,794,1251,4,891034755,train
64698,795,1,4,883767204,train
64699,795,2,3,883252599,train
64700,795,3,2,880561783,train
64701,795,4,4,881253238,train
64702,795,7,5,880557294,train
64703,795,8,5,880569317,train
64704,795,10,4,880556527,train
64705,795,12,4,881260621,train
64706,795,17,2,883252686,train
64707,795,21,3,880557953,train
64708,795,25,5,880556527,train
64709,795,28,4,880569414,train
64710,795,39,4,883253661,train
64711,795,42,3,881252510,train
64712,795,47,3,881265108,train
64713,795,50,3,880557114,train
64714,795,58,4,881259362,train
64715,795,62,4,883254564,train
64716,795,68,3,883253137,train
64717,795,70,3,883253481,train
64718,795,72,3,883252003,train
64719,795,79,2,880568325,train
64720,795,80,3,883254212,train
64721,795,81,4,883250055,train
64722,795,89,4,880569085,train
64723,795,91,5,881265483,train
64724,795,95,4,881529851,train
64725,795,96,2,881530415,train
64726,795,97,2,881529761,train
64727,795,100,5,880555946,train
64728,795,105,1,883774317,train
64729,795,108,3,880559483,train
64730,795,109,3,880557210,train
64731,795,117,4,880558122,train
64732,795,118,2,883254314,train
64733,795,120,3,883255416,train
64735,795,123,4,880558447,train
64736,795,132,3,883249522,train
64737,795,135,3,881530126,train
64738,795,143,3,883252292,train
64739,795,144,4,881265483,train
64740,795,150,3,883766579,train
64742,795,152,4,881260622,train
64743,795,153,3,880569085,train
64745,795,164,3,883253368,train
64746,795,167,3,883254348,train
64747,795,168,5,881528760,train
64748,795,169,5,880567884,train
64749,795,172,3,880570209,train
64750,795,173,4,880567884,train
64751,795,174,4,880569625,train
64752,795,175,5,881263767,train
64753,795,181,4,880557060,train
64754,795,182,4,881530041,train
64755,795,184,4,880588118,train
64756,795,186,3,883249522,train
64757,795,189,3,881265284,train
64758,795,191,4,883249962,train
64759,795,200,3,883251581,train
64760,795,201,4,880569984,train
64761,795,202,3,881529874,train
64762,795,203,3,881530198,train
64763,795,204,3,880570209,train
64764,795,208,4,881252835,train
64765,795,209,5,880587862,train
64766,795,210,4,880567593,train
64768,795,217,1,883774317,train
64769,795,219,3,883252104,train
64770,795,222,3,880558122,train
64771,795,226,3,883251800,train
64772,795,231,4,883254844,train
64773,795,234,4,883251200,train
64774,795,235,3,880560263,train
64775,795,238,3,881266197,train
64777,795,257,3,881252002,train
64778,795,265,3,881265483,train
64779,795,319,4,880554132,train
64780,795,367,3,883252202,train
64781,795,381,2,883774317,train
64782,795,382,4,881529077,train
64783,795,386,3,883254649,train
64784,795,395,2,883255008,train
64785,795,402,2,883254905,train
64786,795,403,3,883250829,train
64787,795,405,1,883774317,train
64788,795,407,3,880560679,train
64789,795,410,2,880559227,train
64790,795,412,3,883254675,train
64791,795,419,3,880569526,train
64792,795,423,2,881265617,train
64793,795,425,3,883249522,train
64794,795,429,3,880568492,train
64795,795,431,4,883253193,train
64796,795,432,3,881258945,train
64797,795,433,4,880588141,train
64798,795,434,3,880569983,train
64799,795,436,3,883767338,train
64800,795,465,3,883252686,train
64802,795,473,2,880561783,train
64803,795,477,3,880558562,train
64804,795,502,3,883251421,train
64805,795,514,4,883250472,train
64806,795,546,3,880559275,train
64807,795,550,3,883252004,train
64808,795,552,2,883774317,train
64809,795,554,3,883254802,train
64810,795,559,2,883774317,train
64811,795,564,1,883774317,train
64813,795,568,3,883251659,train
64814,795,576,2,883254780,train
64815,795,577,3,883254987,train
64816,795,581,4,883253316,train
64817,795,583,4,883250168,train
64818,795,588,5,880587862,train
64819,795,636,3,883253661,train
64821,795,655,3,881530154,train
64823,795,675,3,883251659,train
64824,795,705,4,883250829,train
64825,795,710,3,881265617,train
64826,795,716,3,880569984,train
64827,795,719,2,883254675,train
64828,795,727,3,881530317,train
64829,795,739,1,883774317,train
64830,795,742,2,880556833,train
64831,795,746,3,881529904,train
64832,795,747,3,883252630,train
64833,795,755,3,883254564,train
64834,795,756,3,880559895,train
64835,795,768,3,883252985,train
64836,795,771,3,883255324,train
64837,795,797,3,883254750,train
64838,795,820,3,880560679,train
64839,795,825,2,880559026,train
64840,795,826,3,880560736,train
64841,795,831,2,880560971,train
64842,795,919,4,880557617,train
64843,795,926,2,880561783,train
64844,795,928,1,883774317,train
64845,795,931,2,880560078,train
64846,795,998,3,883255182,train
64847,795,1030,3,883255381,train
64848,795,1036,2,883255578,train
64849,795,1041,3,883254780,train
64850,795,1052,3,883255477,train
64851,795,1095,3,883767108,train
64852,795,1101,4,881528779,train
64853,795,1110,3,883251943,train
64854,795,1199,3,880557953,train
64855,795,1413,3,883254987,train
64856,795,1555,3,883249643,train
64857,796,1,2,892660251,train
64858,796,2,5,893048377,train
64859,796,4,5,893048150,train
64860,796,5,4,893194607,train
64861,796,8,5,892690059,train
64862,796,9,3,892660251,train
64863,796,12,5,892662483,train
64864,796,15,4,893188341,train
64865,796,22,4,892662523,train
64866,796,23,2,892690382,train
64867,796,26,2,893047208,train
64868,796,28,3,892662523,train
64869,796,29,3,893048672,train
64870,796,31,4,893194547,train
64871,796,33,3,893048471,train
64872,796,36,1,893047967,train
64873,796,38,5,893048505,train
64874,796,39,3,893048562,train
64875,796,43,4,893188486,train
64876,796,45,3,892675605,train
64877,796,48,3,892663090,train
64878,796,49,3,893047287,train
64879,796,50,5,892660147,train
64880,796,53,1,893048713,train
64881,796,54,4,893194685,train
64882,796,56,5,892663009,train
64883,796,58,3,892675605,train
64884,796,62,4,893048562,train
64885,796,63,3,893218764,train
64886,796,64,4,892662400,train
64887,796,66,5,893047241,train
64888,796,69,5,892662483,train
64889,796,71,4,893218764,train
64890,796,77,5,893194646,train
64891,796,78,3,893219254,train
64892,796,79,5,892661988,train
64893,796,82,3,892676195,train
64894,796,86,5,893047321,train
64895,796,87,5,893218728,train
64896,796,88,5,893047287,train
64897,796,89,5,892662222,train
64898,796,91,2,893219033,train
64899,796,94,3,893219065,train
64900,796,95,4,892690382,train
64901,796,96,4,892662523,train
64902,796,97,3,892690059,train
64903,796,98,5,892663090,train
64904,796,99,3,893218764,train
64905,796,100,3,892611093,train
64906,796,106,2,893194895,train
64907,796,111,4,893047288,train
64908,796,112,4,893219477,train
64909,796,117,5,892660283,train
64910,796,118,4,893048505,train
64912,796,125,4,892660465,train
64913,796,126,3,892690173,train
64914,796,127,5,892660147,train
64915,796,132,4,892662222,train
64916,796,134,3,892663009,train
64917,796,143,5,893218728,train
64918,796,144,5,892662524,train
64919,796,145,2,893218485,train
64920,796,147,5,893048410,train
64922,796,152,3,892690101,train
64923,796,153,5,892676155,train
64925,796,155,5,893047241,train
64926,796,159,3,893194685,train
64927,796,161,5,893048377,train
64928,796,164,3,893194548,train
64929,796,168,5,892662871,train
64930,796,172,4,892663090,train
64931,796,173,5,892662483,train
64932,796,174,5,892662069,train
64933,796,176,5,892662523,train
64934,796,178,3,892662223,train
64935,796,180,2,892675606,train
64936,796,181,5,892660177,train
64937,796,182,4,893048342,train
64938,796,183,5,892662441,train
64939,796,184,1,892761544,train
64940,796,185,4,893194548,train
64941,796,186,3,892676114,train
64942,796,187,5,892662904,train
64943,796,188,2,892675654,train
64944,796,191,4,892690382,train
64945,796,193,3,892662964,train
64946,796,194,4,892662826,train
64947,796,195,5,892675424,train
64948,796,196,5,892675693,train
64949,796,197,3,892676231,train
64950,796,198,4,892662871,train
64951,796,199,3,892662223,train
64952,796,200,5,893218420,train
64953,796,202,4,893047167,train
64954,796,203,3,892690173,train
64955,796,204,5,892662441,train
64956,796,209,3,893048115,train
64957,796,210,3,892662441,train
64958,796,211,3,893048115,train
64959,796,213,4,893047167,train
64960,796,215,5,892676115,train
64961,796,216,5,892761543,train
64962,796,217,4,893218556,train
64963,796,218,3,893194607,train
64964,796,219,4,893218453,train
64965,796,222,5,892660364,train
64966,796,226,3,893048410,train
64967,796,227,4,893048471,train
64969,796,229,3,893048471,train
64970,796,230,5,893048377,train
64971,796,231,3,893048622,train
64972,796,232,3,893048911,train
64973,796,233,4,893048471,train
64974,796,234,2,892690173,train
64975,796,236,4,893048149,train
64976,796,237,5,893047126,train
64977,796,238,3,892761427,train
64979,796,245,3,892612031,train
64980,796,248,3,892660465,train
64981,796,249,1,892661011,train
64982,796,250,5,892660984,train
64983,796,257,5,892660283,train
64984,796,258,4,892611840,train
64985,796,265,5,892761544,train
64986,796,269,3,892610692,train
64987,796,270,4,892611799,train
64988,796,271,5,892874827,train
64989,796,272,4,892610692,train
64990,796,273,2,892660856,train
64991,796,274,5,893047167,train
64992,796,275,4,892660211,train
64993,796,278,4,892660323,train
64995,796,281,4,893194929,train
64996,796,282,4,892660364,train
64998,796,284,3,892660954,train
64999,796,286,2,892610876,train
65000,796,291,4,893188576,train
65001,796,293,5,892660251,train
65002,796,294,3,892611979,train
65003,796,298,5,892660954,train
65004,796,300,4,892611903,train
65005,796,301,1,892611903,train
65006,796,307,4,892611799,train
65007,796,313,4,892610692,train
65008,796,315,5,892611769,train
65010,796,318,4,892661988,train
65011,796,321,2,892611871,train
65012,796,322,3,892611953,train
65013,796,323,2,892611953,train
65014,796,326,4,892612032,train
65015,796,328,5,892612057,train
65016,796,333,5,892610876,train
65017,796,339,2,892874859,train
65018,796,342,5,892611871,train
65019,796,356,4,893194646,train
65020,796,357,4,892662400,train
65021,796,367,5,893048150,train
65022,796,371,5,893047167,train
65023,796,378,4,893218764,train
65024,796,381,3,893047208,train
65025,796,385,5,893048342,train
65026,796,387,3,893047504,train
65027,796,389,4,893219092,train
65028,796,391,4,893048713,train
65029,796,393,4,893218933,train
65030,796,396,2,893218621,train
65031,796,399,4,893048471,train
65032,796,401,3,893219427,train
65033,796,402,5,893047320,train
65034,796,403,4,893048410,train
65035,796,405,5,892660954,train
65036,796,409,3,893219122,train
65037,796,414,3,892663044,train
65038,796,417,4,893218933,train
65039,796,418,4,893218933,train
65040,796,419,5,893219001,train
65041,796,423,4,892690262,train
65042,796,427,4,892662355,train
65043,796,429,4,892690102,train
65044,796,431,4,892676231,train
65045,796,432,2,893218728,train
65046,796,433,2,892675694,train
65047,796,434,4,892676195,train
65048,796,443,2,893202878,train
65049,796,447,3,893218485,train
65050,796,448,4,893218485,train
65051,796,449,4,893048622,train
65052,796,450,3,893049399,train
65053,796,451,5,893047167,train
65054,796,467,3,892675654,train
65055,796,474,2,892663009,train
65056,796,477,2,892660465,train
65057,796,478,5,892761629,train
65058,796,479,4,892761427,train
65059,796,480,4,892663155,train
65060,796,483,5,892663044,train
65061,796,484,5,892675528,train
65062,796,485,4,893279958,train
65063,796,486,5,892676072,train
65064,796,487,5,892676195,train
65066,796,491,4,892662964,train
65067,796,493,3,892675424,train
65068,796,496,5,892662223,train
65069,796,500,4,892761629,train
65071,796,511,4,892676155,train
65072,796,514,3,892676231,train
65073,796,516,4,893048115,train
65074,796,517,2,893047208,train
65075,796,520,3,892662223,train
65076,796,525,4,892761390,train
65077,796,527,3,892675654,train
65078,796,530,3,893048410,train
65079,796,540,2,893048672,train
65080,796,542,3,893219403,train
65081,796,546,4,893048505,train
65082,796,549,3,893047208,train
65083,796,550,3,893048562,train
65084,796,553,4,893047208,train
65085,796,554,2,893048713,train
65086,796,559,3,893218453,train
65087,796,564,1,893194929,train
65088,796,565,3,893218556,train
65089,796,566,4,893048343,train
65090,796,568,4,892676114,train
65091,796,570,2,893048505,train
65092,796,573,4,893218521,train
65093,796,576,3,893048562,train
65094,796,578,4,893048562,train
65095,796,586,3,893049257,train
65096,796,588,5,893218728,train
65097,796,591,3,892611093,train
65098,796,597,5,892661043,train
65099,796,603,4,892662152,train
65100,796,606,4,892761504,train
65101,796,607,4,892662964,train
65102,796,608,3,892675492,train
65103,796,611,4,892675694,train
65104,796,615,4,892690263,train
65105,796,623,3,893219122,train
65106,796,628,4,893194740,train
65107,796,633,5,892662070,train
65108,796,636,2,893048505,train
65109,796,649,3,893194646,train
65110,796,655,3,893048115,train
65111,796,659,3,892662482,train
65112,796,660,5,892690101,train
65113,796,662,5,893047207,train
65115,796,672,3,893218485,train
65117,796,684,5,892676195,train
65118,796,685,4,892660466,train
65119,796,692,5,892761544,train
65120,796,693,3,893188650,train
65121,796,699,4,893188576,train
65122,796,705,4,892690263,train
65123,796,707,3,892663154,train
65124,796,709,3,892676155,train
65125,796,716,3,893047167,train
65126,796,717,3,893194862,train
65127,796,720,4,893048562,train
65128,796,722,3,893047460,train
65129,796,724,2,893047241,train
65130,796,728,3,893047691,train
65131,796,731,3,893047320,train
65132,796,732,5,893047241,train
65133,796,735,2,893188514,train
65134,796,736,3,893047126,train
65135,796,739,5,893047207,train
65136,796,742,3,892660505,train
65137,796,746,3,893048115,train
65138,796,747,4,893047167,train
65139,796,748,5,892611979,train
65140,796,751,5,892611979,train
65141,796,755,4,893219033,train
65142,796,761,3,893048622,train
65143,796,762,3,892676115,train
65144,796,765,3,893047691,train
65145,796,768,2,893219065,train
65146,796,769,4,893218622,train
65147,796,775,2,893047691,train
65148,796,776,4,893219065,train
65149,796,778,4,893047021,train
65150,796,779,3,893048713,train
65151,796,781,4,893047241,train
65152,796,783,4,893047691,train
